x,y
855,0.016177957532861477
856,0.016129032258064516
857,0.01630837657524092
858,0.016150039072675176
859,0.01630837657524092
860,0.016148636916131272
861,0.016220796513739255
862,0.016227180527383367
863,0.016323357947920714
864,0.016033329125110466
865,0.016254656281747375
866,0.016238868517548456
867,0.016234450769555132
868,0.016139657444005272
869,0.016271035328206843
870,0.01616931773366636
871,0.016269782576541932
872,0.016127119648997983
873,0.016187290969899664
874,0.016158648549394052
875,0.01623558392117344
876,0.01613770844540075
877,0.016311417992594817
878,0.016244870041039673
879,0.016239850093691444
880,0.01607717041800643
881,0.016260162601626018
882,0.016137040714995034
883,0.01629844259326331
884,0.016146688560481664
885,0.016231948953319152
886,0.0162193698949825
887,0.016293548814412504
888,0.01610289649584768
889,0.01625207296849088
890,0.01620402987177681
891,0.01614233533639684
892,0.01616759649322555
893,0.016247969003874516
894,0.016172965611167857
895,0.01626098373901626
896,0.016021924739116684
897,0.016180904522613067
898,0.016248839368616527
899,0.016251235313495115
900,0.016113376043486703
901,0.01624798340631482
902,0.016195688596001342
903,0.01621371216800494
904,0.016107382550335572
905,0.016251677352020277
906,0.016177851998747522
907,0.016307893020221786
908,0.01616797900262467
909,0.01620311303904057
910,0.016174640877728765
911,0.01630573248407643
912,0.016060756972111553
913,0.016247461334166536
914,0.016190667739340307
915,0.01623119556611243
916,0.01616350520972482
917,0.016248506571087215
918,0.016136743963662444
919,0.01630780991209071
920,0.016095248594421782
921,0.0162321193060769
922,0.01622588475788936
923,0.016247461334166536
924,0.016115815350996994
925,0.016264942190868117
926,0.016231401519092706
927,0.016177957532861477
928,0.016055045871559634
929,0.016291469194312798
930,0.016165067683006965
931,0.016219463356027232
932,0.016183100219627787
933,0.01624354561101549
934,0.016232379325074753
935,0.01624530409178597
936,0.01607216922438822
937,0.016284896206156047
938,0.016214990361719014
939,0.01626388729813309
940,0.016156073769242493
941,0.016282225237449117
942,0.016190667739340307
943,0.016233432651803145
944,0.01608815426997245
945,0.016161821508436675
946,0.016188828472565496
947,0.016266858848965303
948,0.016145181476846057
949,0.016256524981357195
950,0.016180131251414348
951,0.01624227182227811
952,0.016114790286975718
953,0.01630778974034199
954,0.01613691931540342
955,0.01627959927140255
956,0.016180405147152504
957,0.016211779191463164
958,0.016244154565591928
959,0.01627851711026616
960,0.016032747740064815
961,0.01624530409178597
962,0.016198704103671708
963,0.01621316791202594
964,0.016165987780040733
965,0.01624607386548251
966,0.01614094313746176
967,0.016285714285714285
968,0.01609907120743034
969,0.016212153747047455
970,0.01618768328445748
971,0.016311369509043928
972,0.016076150185087255
973,0.01623945231651011
974,0.01622453813358598
975,0.01620253164556962
976,0.01608548931383577
977,0.016308835672997523
978,0.016172506738544475
979,0.016254332496713278
980,0.016138395448740277
981,0.016213389121338913
982,0.016233432651803145
983,0.01631086591508755
984,0.01609896627690222
985,0.016243991380739266
986,0.016204379562043795
987,0.016220441665038107
988,0.016125121241513093
989,0.016226336592469314
990,0.016139614223855136
991,0.01630780991209071
992,0.016054132944142232
993,0.016229898749255508
994,0.016193924763629047
995,0.01626233004532125
996,0.016127416608233996
997,0.01630871712415298
998,0.016218775896768085
999,0.016182376565083863
1000,0.016116142781033564
